'000001'	上证指数	周线
日期	开盘	最高	最低	收盘	成交量	成交额	涨数	跌数
2015/06/26	4471.61	4720.70	4139.53	4192.87	2154545152.00	3161895469056	26	974
2015/07/03	4289.77	4317.05	3629.56	3686.92	3115911168.00	4067927785472	46	934
2015/07/10	3975.21	3975.21	3373.54	3877.80	3453593600.00	3773486333952	726	7
2015/07/17	3918.99	4035.43	3688.44	3957.35	2889331456.00	3475967574016	709	258
2015/07/24	3948.42	4184.45	3912.80	4070.91	2755138048.00	3600058155008	228	755
2015/07/31	3985.57	4051.16	3537.36	3663.73	2362584576.00	3040297615360	300	674
2015/08/07	3614.99	3782.35	3549.50	3744.20	1708125184.00	2196878262272	954	31
2015/08/14	3786.03	4000.68	3775.85	3965.33	2376977664.00	3188114063360	545	425
2015/08/21	3947.84	4006.34	3490.54	3507.74	2239582720.00	2900119519232	41	937
2015/08/28	3373.48	3388.36	2850.71	3232.35	1997141760.00	2058263855104	944	11
2015/09/02	3203.56	3207.86	3019.09	3160.17	1268034048.00	1274742571008	234	711
2015/09/11	3149.38	3256.74	3011.12	3200.23	1425031168.00	1531942141952	653	297
2015/09/18	3221.17	3229.48	2983.54	3097.92	1400128384.00	1455309455360	780	176
2015/09/25	3072.09	3213.48	3060.86	3092.35	1200157824.00	1302768254976	113	860
2015/09/30	3085.57	3103.07	3021.16	3052.78	466592640.00	492678184960	635	296
2015/10/09	3156.07	3192.72	3133.13	3183.15	469127488.00	515209428992	808	138
2015/10/16	3193.54	3393.02	3188.41	3391.35	1690269952.00	1922638020608	774	159
2015/10/23	3401.63	3447.26	3265.44	3412.43	1826653440.00	2156110544896	859	83
2015/10/30	3448.65	3457.52	3332.62	3382.56	1466528128.00	1826261041152	379	570
2015/11/06	3337.58	3596.38	3302.18	3590.03	1745349376.00	2178441019392	931	27
2015/11/13	3588.50	3673.76	3564.81	3580.84	2001324544.00	2615562469376	238	727
2015/11/20	3522.46	3678.27	3519.42	3630.50	1516060928.00	2025634398208	619	352
2015/11/27	3630.87	3668.38	3412.43	3436.30	1498881920.00	2013268410368	43	956
2015/12/04	3433.86	3591.73	3327.81	3524.99	1390927872.00	1745569316864	331	668
2015/12/11	3529.81	3543.95	3410.92	3434.58	1011705152.00	1370814283776	349	650
2015/12/18	3403.51	3614.70	3399.28	3578.96	1166892672.00	1567602507776	408	599
2015/12/25	3568.58	3684.57	3565.75	3627.91	1285466112.00	1769147203584	731	279
2015/12/31	3635.77	3641.59	3515.52	3539.18	817388416.00	1141800435712	197	816
2016/01/08	3536.59	3538.69	3056.88	3186.41	1047197056.00	1258738679808	757	276
2016/01/15	3131.85	3166.22	2867.55	2900.97	1085212800.00	1143508697088	75	969
2016/01/22	2847.54	3016.28	2844.70	2916.56	937971264.00	1004554485760	923	113
2016/01/29	2934.08	2955.78	2638.30	2737.60	937390528.00	931422535680	1019	32
2016/02/05	2730.98	2793.30	2655.62	2763.49	774427520.00	779295653888	272	763
2016/02/19	2684.96	2893.21	2682.09	2860.02	924730688.00	963454369792	518	490
2016/02/26	2888.60	2933.96	2715.87	2767.21	1106722048.00	1139919552512	634	387
2016/03/04	2754.81	2880.37	2638.96	2874.15	1265553280.00	1211098595328	213	820
2016/03/11	2886.64	2911.84	2772.55	2810.31	900531904.00	876408602624	479	524
2016/03/18	2830.08	2971.55	2819.79	2955.15	1058318208.00	1105291378688	1010	33
2016/03/25	2978.46	3028.32	2952.11	2979.43	1251835904.00	1423790178304	790	229
2016/04/01	2988.01	3023.41	2905.25	3009.53	1022317376.00	1138100535296	387	613
2016/04/08	3000.94	3062.36	2960.46	2984.96	897816512.00	982868164608	264	750
2016/04/15	3006.91	3097.16	3001.32	3078.12	1110591104.00	1250026323968	430	580
2016/04/22	3058.46	3058.46	2905.05	2959.24	949600384.00	1055993495552	738	262
2016/04/29	2949.97	2976.02	2916.37	2938.32	622409344.00	708334911488	412	579
2016/05/06	2940.39	3004.42	2913.04	2913.25	685738624.00	782054195200	46	1002
2016/05/13	2896.16	2896.16	2781.24	2827.11	687660544.00	727794778112	357	645
2016/05/20	2816.78	2860.32	2781.42	2825.48	598806400.00	664187764736	860	162
2016/05/27	2826.31	2848.07	2780.76	2821.05	560062784.00	629778087936	462	522
2016/06/03	2814.65	2945.52	2794.66	2938.68	841704320.00	968371470336	578	428
2016/06/08	2940.99	2945.94	2908.37	2927.16	418027648.00	513409712128	305	720
2016/06/17	2897.27	2911.16	2811.78	2885.11	801037056.00	931668492288	760	283
2016/06/24	2887.64	2919.30	2807.60	2854.29	758500608.00	896869466112	161	895
2016/07/01	2840.56	2944.99	2840.28	2932.48	819495232.00	984806391808	437	570
2016/07/08	2924.29	3024.11	2922.52	2988.09	1061260992.00	1249936015360	318	709
2016/07/15	2993.75	3069.05	2984.42	3054.30	1090545152.00	1251703783424	407	625
2016/07/22	3047.64	3058.32	3007.46	3012.82	796878400.00	963143139328	197	852
2016/07/29	3008.09	3057.42	2939.23	2979.34	921728512.00	1065533440000	292	753
2016/08/05	2971.95	2991.68	2931.96	2976.70	679808384.00	765831806976	332	702
2016/08/12	2972.62	3051.05	2959.05	3050.67	820453632.00	903498170368	985	98
2016/08/19	3056.48	3140.44	3053.87	3108.10	1213491712.00	1348961828864	473	570
2016/08/26	3107.38	3112.74	3041.51	3070.31	816161152.00	932354195456	638	386
2016/09/02	3068.46	3088.70	3050.49	3067.35	731941440.00	846947680256	450	583
2016/09/09	3070.71	3105.68	3053.19	3078.85	811405312.00	909464305664	235	831
2016/09/14	3037.51	3040.95	2995.42	3002.85	474813088.00	522786832384	341	725
2016/09/23	3005.32	3054.44	3005.32	3033.90	618770880.00	713373646848	373	688
2016/09/30	3028.24	3028.24	2969.13	3004.70	585204928.00	647590445056	685	329
2016/10/12	3020.46	3066.10	3014.62	3058.50	469818176.00	519292387328	431	634
