'000016'	上证50  	日线
日期	开盘	最高	最低	收盘	成交量	成交额	MA1	MA2	MA3	MA4	MA5	MA6
2004/09/02	878.63	882.63	867.01	881.56	3159288.00	1755490048	881.05	885.96	884.724	890.23	901.028	912.268
2004/09/03	882.08	884.15	875.37	879.41	1597271.00	888019968	880.485	880.503	883.866	887.689	899.421	911.21
2004/09/06	878.40	879.26	871.14	874.69	1700447.00	890870016	877.05	878.553	882.396	886.193	897.118	910.379
2004/09/07	874.10	878.86	869.87	877.77	1597379.00	873009984	876.23	877.29	878.794	884.194	894.68	909.297
2004/09/08	877.14	877.75	858.85	864.59	3834097.00	1650669952	871.18	872.35	875.604	881.217	892.18	907.921
2004/09/09	862.36	862.53	847.07	848.45	2960520.00	1563010048	856.52	863.603	868.982	876.853	889.211	906.628
2004/09/10	846.37	852.65	839.92	851.96	1800976.00	993710016	850.205	855	863.492	873.679	886.459	905.657
2004/09/13	850.22	850.22	833.09	834.10	1863476.00	1039459968	843.03	844.837	855.374	868.885	882.964	904.409
2004/09/14	838.54	864.65	838.54	860.09	3962947.00	2148499968	847.095	848.717	851.838	865.316	880.426	903.43
2004/09/15	862.57	905.62	859.89	892.76	8520692.00	4849460224	876.425	862.317	857.472	866.538	879.471	903.095
2004/09/16	899.89	909.90	893.37	903.40	6511723.00	3628400128	898.08	885.417	868.462	868.722	879.476	903.045
2004/09/17	905.56	932.81	901.65	932.31	9875806.00	5755639808	917.855	909.49	884.532	874.012	880.851	903.721
2004/09/20	939.42	965.28	938.45	965.10	13134290.00	7945310208	948.705	933.603	910.732	883.053	884.623	905.076
2004/09/21	967.55	967.78	947.78	955.00	9068592.00	5622230016	960.05	950.803	929.714	890.776	887.485	905.976
2004/09/22	951.84	957.47	929.84	933.10	9021499.00	5655620096	944.05	951.067	937.782	897.627	889.422	906.566
2004/09/23	931.66	967.75	926.36	967.32	6197820.00	4001840128	950.21	951.807	950.566	909.514	893.183	907.271
2004/09/24	975.12	991.73	950.33	951.09	13635412.00	9451559936	959.205	950.503	954.322	919.427	896.553	907.679
2004/09/27	964.01	971.35	940.37	946.13	6380104.00	3967500032	948.61	954.847	950.528	930.63	899.758	907.97
2004/09/28	948.18	954.09	937.30	947.77	4336172.00	2713169920	946.95	948.33	949.082	939.398	902.357	908.235
2004/09/29	948.51	950.99	934.95	936.46	3887717.00	2445120000	942.115	943.453	949.754	943.768	905.153	908.445
2004/09/30	936.38	938.69	920.53	924.35	4317368.00	2600389888	930.405	936.193	941.16	945.863	907.292	908.4
2004/10/08	922.79	936.23	904.98	936.00	4731583.00	3030500096	930.175	932.27	938.142	946.232	910.122	908.614
2004/10/11	936.47	938.64	920.60	923.21	6302681.00	4238530048	929.605	927.853	933.558	942.043	912.548	908.925
2004/10/12	920.77	921.42	900.19	902.71	5108732.00	3339709952	912.96	920.64	924.546	936.814	913.795	908.854
2004/10/13	901.27	909.13	894.67	901.97	4251093.00	3012740096	902.34	909.297	917.648	933.701	915.664	908.683
2004/10/14	902.47	903.47	874.70	876.81	4972227.00	3487960064	889.39	893.83	908.14	924.65	917.082	907.869
2004/10/15	873.76	884.77	867.29	879.71	4002423.00	2882170112	878.26	886.163	896.882	917.512	918.469	906.761
2004/10/18	880.26	887.64	869.03	882.66	2558552.00	1805709952	881.185	879.727	888.772	911.165	920.898	905.682
2004/10/19	885.37	901.29	882.85	884.92	3456122.00	2288999936	883.79	882.43	885.214	904.88	922.139	904.777
2004/10/20	884.54	884.54	867.59	879.38	3347707.00	2238479872	882.15	882.32	880.696	899.172	921.47	903.758
2004/10/21	879.66	885.56	861.61	864.30	6055731.00	4023160064	871.84	876.2	878.194	893.167	919.515	902.945
2004/10/22	864.38	881.18	858.60	878.74	5223963.00	3418099968	871.52	874.14	878	887.441	916.836	902.34
2004/10/25	886.05	893.10	864.42	865.65	5931402.00	3696509952	872.195	869.563	874.598	881.685	911.864	901.705
2004/10/26	864.42	875.95	851.45	875.85	5815649.00	3687130112	870.75	873.413	872.784	878.999	907.906	901.247
2004/10/27	876.97	885.10	866.55	884.85	7450793.00	4359399936	880.35	875.45	873.878	877.287	905.494	900.893
2004/10/28	885.41	892.77	879.47	882.91	5923453.00	3650350080	883.88	881.203	877.6	877.897	901.273	900.296
2004/10/29	867.57	881.24	860.68	870.79	6156771.00	3746720000	876.85	879.517	876.01	877.005	897.258	899.704
2004/11/01	869.17	875.43	862.42	862.82	3896209.00	2212839936	866.805	872.173	875.444	875.021	893.093	899.084
2004/11/02	861.96	865.18	853.38	862.52	3504553.00	2122729984	862.67	865.377	872.778	872.781	888.831	898.571
2004/11/03	864.35	879.05	862.05	877.53	4218236.00	2859490048	870.025	867.623	871.314	872.596	885.884	897.813
2004/11/04	877.76	885.60	858.14	860.81	4641808.00	2880389888	869.17	866.953	866.894	872.247	882.707	897.009
2004/11/05	864.71	870.06	857.45	862.26	3029204.00	1841069952	861.535	866.867	865.188	870.599	879.02	896.188
2004/11/08	860.63	866.14	853.30	864.34	1998289.00	1230119936	863.3	862.47	865.492	870.468	876.076	895.247
2004/11/09	864.88	871.21	860.27	864.56	1788275.00	1072760000	864.45	863.72	865.9	869.339	874.169	894.215
2004/11/10	867.10	904.27	860.95	897.76	8588036.00	4734139904	881.16	875.553	869.946	870.63	873.958	893.934
2004/11/11	900.34	914.36	893.29	894.11	8506183.00	5031479808	895.935	885.477	876.606	871.75	874.823	893.706
2004/11/12	893.17	902.97	890.35	898.16	4457515.00	2542830080	896.135	896.677	883.786	874.487	875.746	893.558
2004/11/15	900.66	909.54	899.62	906.98	3977228.00	2440229888	902.57	899.75	892.314	878.903	876.962	893.608
2004/11/16	908.48	911.09	901.11	906.73	3617668.00	2108210048	906.855	903.957	900.748	883.324	878.052	893.539
2004/11/17	906.30	906.88	892.92	896.10	2814596.00	1658429952	901.415	903.27	900.416	885.181	878.888	893.277
2004/11/18	894.31	901.22	893.48	900.81	2569917.00	1569539968	898.455	901.213	901.756	889.181	880.714	893.235
2004/11/19	902.47	907.57	898.24	906.99	3370416.00	2014620032	903.9	901.3	903.522	893.654	882.126	893.271
2004/11/22	907.05	910.05	901.67	905.84	3468375.00	2114579968	906.415	904.547	903.294	897.804	884.136	893.541
2004/11/23	905.79	905.79	892.64	893.28	3242435.00	2042669952	899.56	902.037	900.604	900.676	885.008	893.466
2004/11/24	893.39	902.68	888.21	889.11	3688191.00	2140210048	891.195	896.077	899.206	899.811	885.221	893.379
