'399001'	深证成指	日线
日期	开盘	最高	最低	收盘	成交量	成交额	涨数	跌数
2004/02/23	3994.70	4007.50	3896.47	3898.53	21560616.00	15145939968	0	0
2004/02/24	3888.50	3899.77	3825.38	3896.63	18816064.00	12936399872	0	0
2004/02/25	3908.63	3949.21	3821.49	3833.04	17162440.00	12102639616	0	0
2004/02/26	3823.63	3893.60	3810.32	3892.95	16874412.00	11541340160	0	0
2004/02/27	3902.75	3930.62	3893.40	3919.88	13880777.00	10121417728	0	0
2004/03/01	3925.77	3968.74	3897.06	3967.70	15151979.00	11405928448	0	0
2004/03/02	3975.85	3981.38	3921.86	3933.79	15100669.00	11554195456	0	0
2004/03/03	3931.06	3960.87	3880.71	3897.85	13058341.00	9654315008	0	0
2004/03/04	3892.99	3934.96	3870.87	3934.48	12811833.00	9254549504	0	0
2004/03/05	3941.50	3944.14	3903.37	3908.55	12845840.00	8939667456	0	0
2004/03/08	3905.62	3918.40	3820.49	3827.85	18321096.00	8475764224	0	0
2004/03/09	3824.38	3876.09	3818.38	3822.13	11854416.00	7181714944	0	0
2004/03/10	3826.25	3902.79	3826.25	3902.79	10770726.00	7144786944	0	0
2004/03/11	3910.39	3962.49	3895.33	3952.78	14800774.00	10453003264	0	0
2004/03/12	3954.56	3955.62	3909.07	3948.40	12382808.00	8158035968	0	0
2004/03/15	3954.38	4061.12	3954.38	4050.48	18407192.00	12701562880	0	0
2004/03/16	4059.88	4073.12	4027.13	4061.13	15989139.00	11154896896	0	0
2004/03/17	4065.31	4096.99	4040.37	4078.35	15806965.00	10937031680	0	0
2004/03/18	4079.73	4093.12	3994.28	3999.66	15870262.00	11340089344	0	0
2004/03/19	3997.75	4060.25	3993.60	4058.95	14213843.00	9639507968	0	0
2004/03/22	4072.37	4095.52	4052.62	4072.21	15076030.00	10369377280	0	0
2004/03/23	4070.75	4070.75	4008.53	4027.23	13852531.00	9439992832	0	0
2004/03/24	4027.37	4050.24	4007.78	4030.78	13134564.00	9320627200	0	0
2004/03/25	4025.72	4054.87	4015.78	4043.80	11888814.00	8457119744	0	0
2004/03/26	4048.21	4069.31	4019.55	4061.53	12159716.00	9289959424	0	0
2004/03/29	4057.72	4071.26	4006.25	4008.08	12134846.00	9174088704	0	0
2004/03/30	4007.25	4023.30	3978.79	4009.12	10777739.00	7964404224	0	0
2004/03/31	4018.82	4061.63	4007.99	4060.12	13476676.00	10303893504	0	0
2004/04/01	4067.50	4098.37	4051.21	4092.65	14194741.00	10782035968	0	0
2004/04/02	4102.33	4141.16	4088.38	4132.54	15984887.00	12034425856	0	0
2004/04/05	4143.23	4150.66	4103.33	4126.68	17705688.00	12793239552	0	0
2004/04/06	4128.27	4159.39	4093.76	4157.81	18134304.00	12938980352	0	0
2004/04/07	4161.71	4187.23	4146.43	4170.27	18371188.00	13326532608	0	0
2004/04/08	4169.64	4169.64	4134.52	4147.81	16105170.00	12265294848	0	0
2004/04/09	4148.35	4161.89	4043.37	4051.96	17243284.00	12949569536	0	0
2004/04/12	4034.33	4070.14	3996.70	4047.27	13345141.00	9811790848	0	0
2004/04/13	4049.37	4068.81	3987.62	3995.62	14323695.00	10606722048	0	0
2004/04/14	3992.63	3995.34	3887.62	3922.58	14691146.00	10642698240	0	0
2004/04/15	3921.21	3956.08	3895.77	3903.61	11353643.00	8173189120	0	0
2004/04/16	3904.79	3947.59	3852.21	3941.07	13309986.00	9397159936	0	0
2004/04/19	3952.06	3958.29	3884.66	3898.28	10221110.00	7602007040	0	0
2004/04/20	3896.12	3903.34	3850.87	3854.47	9508898.00	7003073024	0	0
2004/04/21	3855.64	3871.31	3802.25	3819.87	10447703.00	7730513920	0	0
2004/04/22	3817.58	3836.49	3792.85	3827.85	9047898.00	6302088192	0	0
2004/04/23	3828.01	3828.01	3777.53	3782.70	9378871.00	6299824128	0	0
2004/04/26	3770.56	3801.01	3744.50	3770.24	7776515.00	5381780992	0	0
2004/04/27	3772.74	3790.46	3745.84	3754.59	9189245.00	6560406016	0	0
2004/04/28	3744.20	3744.20	3680.64	3702.79	8681105.00	6198768128	0	0
2004/04/29	3699.53	3720.07	3596.34	3600.04	8611916.00	6128058880	0	0
2004/04/30	3600.11	3648.66	3573.00	3613.13	8723162.00	6025098240	0	0
2004/05/10	3626.31	3636.91	3474.01	3476.98	5842859.00	3792656896	0	0
2004/05/11	3469.84	3521.89	3447.50	3492.96	5669317.00	3675794944	0	0
2004/05/12	3503.52	3596.71	3499.25	3596.37	8007678.00	5037907968	0	0
2004/05/13	3601.37	3604.39	3559.46	3575.87	6347817.00	4194315008	0	0
2004/05/14	3580.85	3581.61	3481.12	3489.87	6780641.00	4312940032	0	0
2004/05/17	3477.35	3508.36	3455.81	3460.20	5326294.00	3516699136	0	0
2004/05/18	3459.98	3492.13	3406.88	3487.11	6806738.00	4629133824	0	0
2004/05/19	3500.70	3534.78	3476.34	3503.29	8594775.00	5536988160	0	0
2004/05/20	3506.27	3531.46	3465.51	3475.28	6846369.00	4040073984	0	0
2004/05/21	3479.12	3514.21	3479.12	3514.21	6265338.00	3393958912	0	0
2004/05/24	3522.25	3529.28	3490.31	3499.85	6421463.00	3456820992	0	0
2004/05/25	3503.66	3507.48	3434.10	3436.66	6653700.00	3990786048	0	0
2004/05/26	3433.96	3475.60	3426.39	3469.16	5286047.00	3257387008	0	0
2004/05/27	3474.82	3567.96	3457.62	3561.86	8583785.00	5553456128	0	0
2004/05/28	3570.58	3570.62	3539.62	3548.66	6781489.00	4282673920	0	0
2004/05/31	3546.75	3587.21	3539.81	3577.62	5440256.00	3290693888	0	0
2004/06/01	3582.47	3635.73	3570.14	3632.45	8908301.00	5862453248	0	0
2004/06/02	3636.96	3641.02	3591.26	3597.30	8712910.00	5896678912	0	0
2004/06/03	3595.45	3595.45	3521.22	3533.87	7593086.00	5061526016	0	0
2004/06/04	3529.13	3546.34	3515.62	3522.87	7420392.00	4811082240	0	0
2004/06/07	3523.37	3523.37	3463.47	3479.38	6357403.00	4045275136	0	0
2004/06/08	3479.87	3490.02	3436.38	3440.72	6043870.00	3759322112	0	0
2004/06/09	3434.73	3440.06	3377.49	3387.13	7941319.00	4554834944	0	0
2004/06/10	3380.09	3429.73	3365.23	3401.37	7318920.00	4035410944	0	0
2004/06/11	3410.48	3466.06	3378.73	3381.66	6570803.00	4088194048	0	0
2004/06/14	3378.06	3378.06	3284.07	3302.52	6292907.00	3607311872	0	0
2004/06/15	3300.76	3381.37	3297.15	3366.32	6144680.00	3495481088	0	0
2004/06/16	3375.84	3429.65	3353.66	3396.87	6656553.00	3790767104	0	0
2004/06/17	3399.36	3401.88	3302.03	3306.04	5781597.00	3388123904	0	0
2004/06/18	3303.52	3305.86	3223.20	3263.70	6267982.00	3697658112	0	0
2004/06/21	3255.61	3293.24	3244.24	3290.95	4345407.00	2556222976	0	0
2004/06/22	3300.60	3333.37	3276.97	3326.51	6209531.00	4061324032	0	0
2004/06/23	3329.00	3330.75	3274.78	3299.12	4355457.00	2823969024	0	0
2004/06/24	3303.77	3327.87	3288.60	3290.20	5449632.00	3468428032	0	0
2004/06/25	3294.84	3322.14	3249.74	3255.59	7080360.00	6918674944	0	0
2004/06/28	3248.38	3268.12	3225.24	3230.78	5789232.00	3614211072	0	0
2004/06/29	3232.57	3289.36	3217.56	3288.63	7179178.00	4737495040	0	0
2004/06/30	3294.01	3317.88	3273.32	3275.85	6032812.00	4356063232	0	0
2004/07/01	3274.49	3391.75	3268.27	3384.87	9140640.00	5861267968	0	0
2004/07/02	3386.05	3405.95	3350.62	3391.75	7215567.00	4711797248	0	0
2004/07/05	3390.85	3390.85	3358.62	3381.20	5167599.00	3693796096	0	0
2004/07/06	3385.54	3436.48	3385.54	3398.15	7211962.00	4763273216	0	0
2004/07/07	3397.14	3397.14	3355.96	3364.87	5072903.00	3327779072	0	0
2004/07/08	3365.31	3371.58	3343.90	3369.66	4967387.00	3477033984	0	0
2004/07/09	3375.01	3396.87	3343.54	3345.84	4824534.00	3195096064	0	0
2004/07/12	3342.53	3342.53	3273.97	3277.31	5540218.00	3494169088	0	0
2004/07/13	3281.12	3307.37	3265.26	3298.00	4448625.00	3157633024	0	0
2004/07/14	3298.87	3319.74	3248.45	3296.36	6458377.00	4088349952	0	0
2004/07/15	3294.59	3344.16	3289.59	3341.81	7770925.00	5135224832	0	0
2004/07/16	3347.91	3452.49	3347.91	3442.07	13240645.00	8737517568	0	0
2004/07/19	3444.39	3463.04	3419.22	3444.34	8244989.00	5611097088	0	0
2004/07/20	3445.33	3445.33	3398.57	3417.27	7237307.00	4872887808	0	0
2004/07/21	3415.37	3436.37	3399.39	3414.81	7264894.00	5410181120	0	0
2004/07/22	3419.99	3430.41	3328.13	3338.87	8146897.00	5323255808	0	0
2004/07/23	3325.62	3334.65	3286.38	3334.65	6773490.00	4364325888	0	0
2004/07/26	3326.39	3340.14	3277.12	3297.95	5844640.00	3959549952	0	0
2004/07/27	3294.53	3306.76	3251.35	3275.02	6381669.00	4056600064	0	0
2004/07/28	3282.15	3313.77	3262.20	3303.23	6187111.00	3898480896	0	0
2004/07/29	3308.00	3329.51	3287.22	3329.11	6765094.00	4686831104	0	0
2004/07/30	3330.36	3331.06	3279.60	3283.37	5790976.00	3846176000	0	0
2004/08/02	3277.37	3277.37	3245.83	3257.62	4523517.00	3129037056	0	0
2004/08/03	3253.37	3263.87	3220.04	3227.99	4808108.00	3510518016	0	0
2004/08/04	3227.13	3360.11	3223.37	3318.50	8550677.00	5478261760	0	0
2004/08/05	3316.38	3327.37	3263.21	3268.33	6086364.00	4111887104	0	0
2004/08/06	3267.49	3292.87	3255.45	3274.39	5715549.00	4046087936	0	0
2004/08/09	3276.75	3302.22	3265.58	3298.30	4857216.00	3493729024	0	0
2004/08/10	3299.95	3319.37	3285.65	3304.76	4057155.00	2714316032	0	0
2004/08/11	3304.36	3305.30	3264.72	3270.65	4747701.00	3063279104	0	0
2004/08/12	3259.60	3259.60	3209.50	3227.52	6087716.00	3567468032	0	0
2004/08/13	3225.87	3269.12	3220.00	3245.81	4706648.00	3002961920	0	0
2004/08/16	3249.31	3254.16	3210.12	3217.07	6186184.00	3841182976	0	0
2004/08/17	3220.13	3238.37	3193.39	3226.62	5047690.00	2914221056	0	0
2004/08/18	3230.73	3262.62	3228.81	3233.84	5120693.00	3163283968	0	0
2004/08/19	3236.51	3236.51	3172.12	3190.33	6491815.00	3434618112	0	0
2004/08/20	3186.99	3201.56	3146.61	3185.71	6358553.00	3246201088	0	0
2004/08/23	3183.12	3183.12	3139.11	3151.74	4847742.00	2488304896	0	0
2004/08/24	3150.03	3196.12	3133.72	3182.52	7713619.00	3525379072	0	0
2004/08/25	3185.70	3186.51	3149.83	3165.06	5454649.00	2750021120	0	0
2004/08/26	3167.08	3176.75	3150.26	3156.97	4711684.00	2481986048	0	0
2004/08/27	3156.16	3172.07	3105.53	3115.24	4908071.00	2594366976	0	0
2004/08/30	3112.62	3125.62	3094.59	3122.09	3961225.00	2175289088	0	0
2004/08/31	3160.38	3208.58	3154.08	3175.79	8446733.00	4449838080	0	0
2004/09/01	3176.75	3176.75	3123.26	3127.05	4714259.00	2480185088	0	0
2004/09/02	3125.31	3147.37	3096.87	3141.73	5630623.00	2862120960	0	0
2004/09/03	3142.47	3145.02	3118.45	3126.16	5325893.00	2701197056	0	0
2004/09/06	3126.90	3129.70	3111.87	3125.03	3676927.00	1919800064	0	0
2004/09/07	3124.37	3131.57	3109.37	3130.77	3565711.00	1767725056	0	0
2004/09/08	3130.55	3131.10	3096.79	3109.12	4259164.00	2292792064	0	0
2004/09/09	3108.15	3108.15	3038.86	3044.72	5454789.00	2814990080	0	0
2004/09/10	3036.98	3061.07	3018.35	3059.29	4355661.00	2268395008	0	0
2004/09/13	3055.02	3055.02	2996.08	2997.87	5058439.00	2612239104	0	0
2004/09/14	3008.31	3094.78	3008.31	3077.40	8063223.00	4132758016	0	0
2004/09/15	3083.21	3252.62	3077.85	3210.31	19772270.00	10142296064	0	0
2004/09/16	3220.57	3263.84	3200.31	3238.37	16602415.00	9114565632	0	0
2004/09/17	3240.87	3347.07	3220.54	3347.07	21281628.00	11919236096	0	0
2004/09/20	3367.51	3473.96	3367.51	3472.99	26422946.00	15328697344	0	0
2004/09/21	3477.73	3489.90	3404.54	3460.24	27214308.00	15097936896	0	0
2004/09/22	3463.03	3488.62	3391.51	3405.13	20430548.00	12046791680	0	0
2004/09/23	3402.20	3530.30	3371.54	3530.30	14518816.00	8985729024	0	0
2004/09/24	3556.27	3649.87	3488.15	3494.21	28187782.00	18758246400	0	0
2004/09/27	3539.53	3573.00	3448.99	3467.78	13681713.00	8511783936	0	0
2004/09/28	3480.49	3528.79	3462.12	3512.32	10491845.00	6988669952	0	0
2004/09/29	3514.74	3522.02	3473.89	3477.87	8629776.00	5537525248	0	0
2004/09/30	3474.62	3489.37	3438.84	3453.88	9013110.00	5924463104	0	0
2004/10/08	3466.09	3549.62	3406.01	3548.37	9010129.00	6533206016	0	0
2004/10/11	3554.87	3587.87	3512.61	3531.11	16150706.00	11870455808	0	0
2004/10/12	3527.27	3527.27	3424.98	3435.65	11899799.00	7899966976	0	0
2004/10/13	3429.28	3467.09	3391.35	3446.76	10545672.00	6926637056	0	0
2004/10/14	3446.22	3446.22	3307.62	3312.27	12339236.00	8026299904	0	0
2004/10/15	3305.03	3346.56	3281.40	3301.23	9715366.00	6356237824	0	0
2004/10/18	3308.37	3337.87	3256.05	3313.50	8244147.00	5457631232	0	0
2004/10/19	3324.08	3386.12	3321.14	3325.62	9417503.00	5944167936	0	0
2004/10/20	3323.20	3331.74	3281.25	3330.71	8375164.00	5141387776	0	0
2004/10/21	3334.02	3365.29	3275.30	3291.88	11136884.00	6918400000	0	0
2004/10/22	3291.75	3337.80	3244.36	3334.58	12077635.00	7277139968	0	0
2004/10/25	3359.40	3389.71	3236.87	3246.03	12005999.00	7397523968	0	0
2004/10/26	3243.11	3285.91	3203.97	3284.25	10706083.00	6464867840	0	0
2004/10/27	3286.31	3298.51	3244.37	3296.65	12816200.00	8057721856	0	0
2004/10/28	3297.81	3346.99	3281.02	3292.50	13235838.00	8079227904	0	0
2004/10/29	3214.55	3273.13	3187.45	3216.34	13472661.00	7742723072	0	0
2004/11/01	3198.24	3222.11	3176.76	3182.12	7965406.00	4727975936	0	0
2004/11/02	3173.59	3176.62	3137.20	3159.00	7843520.00	4562151936	0	0
2004/11/03	3162.38	3195.36	3138.87	3195.27	8834882.00	5327243776	0	0
2004/11/04	3202.23	3212.15	3105.97	3112.33	9046405.00	5568373760	0	0
2004/11/05	3117.88	3138.83	3106.89	3122.28	6774059.00	4106685952	0	0
2004/11/08	3120.37	3128.25	3089.49	3122.16	5148993.00	3055887104	0	0
2004/11/09	3122.13	3152.21	3113.62	3136.05	5469381.00	3053754880	0	0
2004/11/10	3141.16	3262.84	3122.83	3254.46	14984847.00	8712711168	0	0
2004/11/11	3265.10	3306.54	3221.27	3223.16	18153348.00	11083294720	0	0
2004/11/12	3220.01	3246.04	3210.13	3227.40	10516490.00	6339120128	0	0
2004/11/15	3235.37	3269.62	3235.37	3267.84	9336544.00	5699739136	0	0
2004/11/16	3272.38	3280.50	3255.49	3274.22	9262862.00	5713699840	0	0
2004/11/17	3272.37	3272.37	3230.29	3236.82	8298156.00	5098233856	0	0
2004/11/18	3236.30	3284.88	3234.34	3284.36	8170520.00	5006215168	0	0
2004/11/19	3285.60	3306.12	3274.62	3300.32	10249994.00	5716268032	0	0
2004/11/22	3303.11	3319.52	3290.73	3305.27	12685393.00	6517304832	0	0
2004/11/23	3306.06	3306.06	3263.55	3273.47	12832297.00	6479384064	0	0
2004/11/24	3275.01	3292.22	3252.62	3255.06	11287237.00	6345530880	0	0
2004/11/25	3252.91	3263.14	3241.12	3253.23	9626318.00	5240160256	0	0
2004/11/26	3249.08	3270.49	3249.08	3259.91	7727855.00	3916270080	0	0
2004/11/29	3257.74	3257.74	3221.31	3225.07	8196612.00	3888747008	0	0
2004/11/30	3220.76	3235.20	3212.25	3226.00	7081664.00	3739689984	0	0
2004/12/01	3227.66	3228.64	3207.22	3210.41	7477761.00	4159672064	0	0
2004/12/02	3207.45	3211.37	3185.62	3196.87	9523498.00	5300636160	0	0
2004/12/03	3201.34	3219.49	3195.16	3205.47	9593650.00	5573896192	0	0
2004/12/06	3210.24	3212.13	3179.30	3202.83	8100536.00	4241520128	0	0
2004/12/07	3205.73	3206.81	3170.48	3172.15	8590097.00	4503994880	0	0
2004/12/08	3184.37	3200.64	3171.89	3177.00	8159404.00	3986920960	0	0
2004/12/09	3179.64	3249.89	3163.37	3219.62	10711572.00	5515884032	0	0
2004/12/10	3211.57	3226.55	3191.78	3195.87	8805007.00	4511343104	0	0
2004/12/13	3189.65	3201.04	3170.53	3195.81	6389667.00	3481710080	0	0
2004/12/14	3196.12	3205.30	3179.04	3185.99	5021300.00	2600518912	0	0
2004/12/15	3187.14	3216.36	3169.62	3212.51	8325804.00	4203854080	0	0
2004/12/16	3208.41	3213.83	3185.55	3190.13	6181744.00	3085196032	0	0
2004/12/17	3188.73	3189.62	3152.62	3157.34	4945579.00	2505404928	0	0
2004/12/20	3148.34	3148.34	3098.37	3104.66	5150871.00	2641886976	0	0
2004/12/21	3102.90	3125.14	3088.48	3097.88	4322019.00	2174466048	0	0
2004/12/22	3100.76	3169.57	3096.39	3169.31	7853312.00	4242939904	0	0
2004/12/23	3170.61	3172.59	3116.34	3123.04	5997471.00	3157635072	0	0
2004/12/24	3126.60	3139.24	3115.88	3125.49	4531710.00	2350733056	0	0
2004/12/27	3126.41	3141.48	3114.71	3123.59	3905568.00	1895995008	0	0
2004/12/28	3125.39	3127.09	3100.01	3117.02	5288756.00	2705536000	0	0
2004/12/29	3120.54	3135.58	3101.63	3110.38	5153758.00	2774860032	0	0
2004/12/30	3110.48	3126.37	3091.12	3112.40	5217929.00	2623958016	0	0
2004/12/31	3122.10	3132.46	3062.22	3067.57	8719963.00	3241933056	0	0
2005/01/04	3051.23	3051.23	3016.26	3025.38	4350510.00	2474440192	0	0
2005/01/05	3020.71	3067.64	3017.34	3052.86	5483245.00	3050379008	0	0
2005/01/06	3054.09	3054.09	3016.12	3028.72	4476294.00	2574054912	0	0
2005/01/07	3028.65	3065.27	3019.06	3035.58	5415922.00	3232196608	0	0
2005/01/10	3032.84	3063.62	3018.48	3062.73	4820152.00	2734441728	0	0
2005/01/11	3063.83	3076.82	3054.41	3069.57	4701210.00	2617853952	0	0
2005/01/12	3068.22	3068.22	3044.46	3064.34	5140812.00	2719886080	0	0
2005/01/13	3063.37	3081.87	3055.23	3074.36	5888675.00	3458440192	0	0
2005/01/14	3067.30	3105.58	3052.14	3055.51	5490020.00	3049189888	0	0
2005/01/17	3034.49	3036.59	2988.13	2999.02	6700010.00	3462404096	0	0
2005/01/18	3000.60	3023.62	2985.66	3022.37	6202740.00	3278964480	0	0
2005/01/19	3022.12	3022.80	2997.96	3001.24	5777124.00	2985325824	0	0
2005/01/20	2989.73	2989.73	2956.12	2969.12	6555090.00	3561698816	0	0
2005/01/21	2966.21	3063.36	2936.36	3055.80	9414006.00	5102237696	0	0
2005/01/24	3114.29	3128.66	3075.83	3111.37	10400935.00	5760566784	0	0
2005/01/25	3105.48	3142.80	3079.65	3141.85	7942341.00	4745914880	0	0
2005/01/26	3143.41	3150.22	3117.26	3122.61	6422930.00	3577481216	0	0
2005/01/27	3111.83	3111.83	3068.36	3070.58	5926475.00	3269907456	0	0
2005/01/28	3057.24	3075.12	3053.03	3065.60	5754832.00	2937103360	0	0
2005/01/31	3058.06	3066.77	3033.32	3045.48	5886522.00	2952505088	0	0
2005/02/01	3045.11	3091.37	3042.73	3066.22	6428970.00	3180822272	0	0
2005/02/02	3070.98	3221.53	3070.98	3221.21	11409180.00	6261242880	0	0
2005/02/03	3224.86	3249.30	3186.12	3196.54	11231900.00	6135424000	0	0
2005/02/04	3192.50	3282.98	3184.13	3266.00	9231963.00	5091606016	0	0
2005/02/16	3285.81	3315.20	3266.28	3283.87	8256518.00	4511460352	0	0
2005/02/17	3291.78	3291.78	3236.77	3264.34	7107045.00	3755161088	0	0
2005/02/18	3263.54	3271.46	3231.46	3233.57	6233144.00	3186076672	0	0
2005/02/21	3231.26	3299.10	3231.26	3298.47	7236493.00	4003649792	0	0
2005/02/22	3303.87	3386.49	3299.03	3382.97	14686199.00	8021736448	0	0
2005/02/23	3380.87	3402.71	3361.21	3383.06	15183271.00	8307370496	0	0
2005/02/24	3382.48	3382.48	3339.85	3379.49	12000935.00	6625230848	0	0
2005/02/25	3379.37	3431.82	3377.20	3385.41	14303202.00	8124932096	0	0
2005/02/28	3383.59	3395.62	3361.40	3376.31	11146301.00	6298599936	0	0
2005/03/01	3373.64	3380.64	3333.25	3348.45	10831461.00	5804112896	0	0
2005/03/02	3354.12	3389.51	3299.03	3301.76	11536976.00	6399452672	0	0
2005/03/03	3297.75	3335.62	3291.05	3334.46	8195196.00	4661824512	0	0
2005/03/04	3335.36	3352.33	3327.87	3332.12	7594161.00	4487978496	0	0
2005/03/07	3340.10	3379.63	3340.10	3368.64	7457778.00	4378241536	0	0
2005/03/08	3394.09	3451.82	3383.73	3451.82	10936811.00	7147471872	0	0
2005/03/09	3460.52	3481.40	3445.87	3464.63	11180668.00	6850040320	0	0
2005/03/10	3465.30	3465.51	3356.99	3373.54	10306555.00	6076397568	0	0
2005/03/11	3368.39	3411.33	3360.37	3408.84	8922280.00	5660442112	0	0
2005/03/14	3414.76	3471.20	3367.51	3420.54	10910883.00	7152009728	0	0
2005/03/15	3420.57	3425.52	3361.16	3366.65	9713752.00	5962992640	0	0
2005/03/16	3360.33	3360.33	3301.22	3341.12	8348605.00	5033276928	0	0
2005/03/17	3327.08	3346.95	3294.52	3296.13	8409614.00	4906364928	0	0
2005/03/18	3290.29	3309.09	3250.89	3255.27	8229693.00	4733408768	0	0
2005/03/21	3247.37	3284.26	3234.86	3276.52	5966516.00	3479862528	0	0
2005/03/22	3278.40	3283.51	3241.41	3249.49	9118235.00	5214777856	0	0
2005/03/23	3251.62	3304.37	3216.37	3220.07	8779811.00	5284546560	0	0
2005/03/24	3211.16	3235.52	3164.13	3214.98	6976277.00	4637992960	0	0
2005/03/25	3212.04	3228.13	3194.45	3214.85	6278242.00	3643469824	0	0
2005/03/28	3211.12	3214.01	3178.05	3213.30	6148202.00	3403287296	0	0
2005/03/29	3213.54	3243.85	3205.27	3208.41	6277120.00	3648350720	0	0
2005/03/30	3202.56	3202.56	3134.53	3137.46	7950687.00	4238618368	0	0
2005/03/31	3128.62	3171.78	3113.87	3170.35	6436863.00	3348969728	0	0
2005/04/01	3168.78	3327.34	3153.62	3284.91	11307580.00	6483270144	0	0
2005/04/04	3255.12	3283.16	3211.96	3244.25	9196431.00	5188080640	0	0
2005/04/05	3240.31	3275.36	3230.90	3244.90	7673119.00	4276271872	0	0
2005/04/06	3245.12	3330.30	3232.29	3312.62	11617961.00	7185806336	0	0
2005/04/07	3321.87	3401.23	3321.87	3343.77	15961582.00	9151011840	0	0
2005/04/08	3345.32	3398.60	3325.61	3397.32	12705170.00	6902266368	0	0
2005/04/11	3400.90	3422.65	3354.40	3357.03	13364865.00	7886171648	0	0
2005/04/12	3351.12	3351.37	3307.01	3310.80	9655448.00	5478110208	0	0
2005/04/13	3337.88	3396.32	3337.88	3371.48	12664525.00	7224746496	0	0
2005/04/14	3382.65	3392.88	3315.57	3324.90	11321708.00	6389212160	0	0
2005/04/15	3309.65	3318.91	3278.47	3304.30	9912268.00	5494791680	0	0
2005/04/18	3296.73	3296.73	3243.37	3261.32	7957619.00	4357744128	0	0
2005/04/19	3260.76	3283.48	3238.58	3267.54	7836768.00	4318743040	0	0
2005/04/20	3257.49	3257.62	3209.02	3222.52	8200346.00	4374312448	0	0
2005/04/21	3220.62	3233.20	3190.89	3207.55	8921184.00	4865423360	0	0
2005/04/22	3212.85	3216.50	3167.07	3176.88	9561532.00	4854115328	0	0
2005/04/25	3164.37	3164.37	3127.74	3160.61	9497966.00	5008764416	0	0
2005/04/26	3156.14	3196.47	3135.88	3180.15	10120480.00	5373005312	0	0
2005/04/27	3189.87	3189.87	3157.49	3163.01	8914494.00	4725010944	0	0
2005/04/28	3158.73	3213.96	3127.78	3204.73	12052672.00	6221768192	0	0
2005/04/29	3200.15	3202.40	3149.08	3156.64	9537382.00	4965869056	0	0
2005/05/09	3159.35	3168.83	3030.62	3031.49	6837015.00	3493900288	0	0
2005/05/10	3017.37	3068.53	2981.41	3067.98	8375685.00	4069817344	0	0
2005/05/11	3064.12	3073.12	2994.38	3000.60	7762102.00	3830952448	0	0
2005/05/12	2994.32	2994.32	2927.81	2930.78	7635538.00	3983569920	0	0
2005/05/13	2921.59	2963.40	2866.15	2921.50	8543039.00	4237581312	0	0
2005/05/16	2914.45	2914.45	2865.37	2889.01	7370544.00	3424467200	0	0
2005/05/17	2884.15	2935.12	2866.12	2903.99	7826562.00	3564260608	0	0
2005/05/18	2900.75	2932.16	2847.25	2883.76	7650767.00	3665764352	0	0
2005/05/19	2881.00	2909.39	2845.62	2898.29	6889262.00	3110672128	0	0
2005/05/20	2897.76	2932.56	2879.06	2900.83	6404068.00	2930806784	0	0
2005/05/23	2895.79	2895.79	2832.57	2840.97	6950655.00	3069119488	0	0
2005/05/24	2833.55	2880.52	2815.96	2869.57	7875738.00	3590017280	0	0
2005/05/25	2866.51	2891.14	2840.84	2869.62	7913636.00	3344021760	0	0
2005/05/26	2866.31	2882.05	2831.76	2839.55	6665237.00	3004488448	0	0
2005/05/27	2834.62	2866.36	2803.26	2806.11	6467539.00	2962772992	0	0
2005/05/30	2802.37	2810.62	2756.21	2794.16	6400103.00	2836380672	0	0
2005/05/31	2797.37	2805.97	2779.12	2801.63	6711566.00	2971064576	0	0
2005/06/01	2801.11	2801.11	2713.62	2716.78	7154084.00	3257912320	0	0
2005/06/02	2710.26	2710.26	2602.00	2630.60	7801034.00	3789361152	0	0
2005/06/03	2622.79	2645.64	2590.53	2627.02	7481015.00	3427453184	0	0
2005/06/06	2621.87	2730.25	2604.23	2729.16	7680182.00	3599707136	0	0
2005/06/07	2740.10	2812.87	2706.12	2709.47	11311740.00	5717303808	0	0
2005/06/08	2738.33	2951.06	2738.33	2936.56	23975216.00	11510192128	0	0
2005/06/09	2945.76	2989.11	2898.80	2951.12	24291904.00	12145094656	0	0
2005/06/10	2949.50	2949.50	2861.26	2882.26	16442643.00	7949274112	0	0
2005/06/13	2880.49	2900.81	2823.34	2879.76	12044322.00	5564585472	0	0
2005/06/14	2890.27	2917.37	2850.12	2853.52	11556340.00	5318665216	0	0
2005/06/15	2848.39	2848.39	2786.31	2795.05	9089742.00	4167025408	0	0
2005/06/16	2795.76	2824.37	2772.06	2823.81	8273643.00	4090957056	0	0
2005/06/17	2834.47	2845.82	2778.88	2790.62	9809150.00	5005373440	0	0
2005/06/20	2788.90	2881.73	2734.89	2868.04	14018766.00	7648771072	0	0
2005/06/21	2870.58	2876.87	2824.28	2829.62	11199333.00	5952687616	0	0
2005/06/22	2823.87	2845.35	2807.80	2842.45	9812446.00	5228192256	0	0
2005/06/23	2838.29	2880.37	2834.52	2839.50	9577868.00	5148338176	0	0
2005/06/24	2833.36	2849.96	2815.12	2848.34	8026609.00	3877186048	0	0
2005/06/27	2872.12	2940.32	2872.12	2915.12	14925808.00	7631394304	0	0
2005/06/28	2909.16	2909.16	2859.73	2870.24	9940563.00	5065447424	0	0
2005/06/29	2876.96	2882.28	2846.32	2847.80	8421885.00	4303060992	0	0
2005/06/30	2841.83	2841.83	2756.88	2760.23	9254851.00	4486994944	0	0
2005/07/01	2749.89	2762.56	2720.20	2728.72	10230941.00	4337457664	0	0
