'000001'	上证指数	日线
日期	开盘	最高	最低	收盘	成交量	成交额	涨数	跌数	MA1	MA2	MA3	MA4	MA5	MA6
2010/06/03	2575.77	2596.12	2551.52	2552.64	86990416.00	74462437376	210	667	2562.025	2564.11	2588.048	2609.929	2624.762	2898.68
2010/06/04	2536.23	2556.96	2527.87	2553.59	67027952.00	60645957632	591	264	2553.115	2559.213	2567.612	2606.936	2618.023	2890.425
2010/06/07	2508.32	2527.10	2491.65	2511.72	77361120.00	70153781248	253	646	2532.655	2539.317	2551.528	2590.767	2608.671	2881.432
2010/06/08	2510.08	2531.87	2491.63	2513.93	71810648.00	69342650368	669	208	2512.825	2526.413	2540.658	2579.898	2601.99	2873.107
2010/06/09	2523.87	2589.47	2501.11	2583.87	118099936.00	102662995968	882	22	2548.9	2536.507	2543.15	2575.926	2598.397	2866.557
2010/06/10	2561.54	2581.04	2554.78	2562.58	88318600.00	80569286656	323	544	2573.225	2553.46	2545.138	2566.593	2591.001	2859.386
2010/06/11	2574.88	2590.97	2566.61	2569.93	77718280.00	73920364544	371	489	2566.255	2572.127	2548.406	2558.009	2584.667	2851.377
2010/06/17	2588.96	2595.50	2559.72	2560.24	65401988.00	61650698240	286	558	2565.085	2564.25	2558.11	2554.819	2584.683	2843.279
2010/06/18	2556.60	2568.86	2505.32	2513.22	81520184.00	72840912896	61	812	2536.73	2547.797	2557.968	2549.313	2580.605	2834.037
2010/06/21	2517.29	2587.34	2504.31	2586.21	99521928.00	81694031872	851	45	2549.715	2553.223	2558.436	2550.793	2580.525	2825.898
2010/06/22	2579.62	2598.35	2572.96	2588.68	72428352.00	65898438656	595	257	2587.445	2562.703	2563.656	2554.397	2582.163	2818.157
2010/06/23	2576.34	2593.66	2546.52	2569.87	73981576.00	61894819840	274	606	2579.275	2581.587	2563.644	2556.025	2581.48	2810.042
2010/06/24	2563.62	2586.88	2554.34	2566.74	58237644.00	51020730368	398	464	2568.305	2575.097	2564.944	2561.527	2576.147	2802.501
2010/06/25	2556.54	2572.83	2534.26	2552.81	58477104.00	51687997440	149	720	2559.775	2563.14	2572.862	2565.415	2572.656	2794.053
2010/06/28	2550.63	2561.48	2528.37	2535.27	51436892.00	45257330688	152	709	2544.04	2551.607	2562.674	2560.555	2568.24	2784.244
2010/06/29	2534.49	2541.13	2425.91	2427.05	93473120.00	71361871872	14	867	2481.16	2505.043	2530.348	2547.002	2556.798	2772.554
2010/06/30	2409.54	2411.43	2382.35	2398.37	67271888.00	51154350080	168	713	2412.71	2453.563	2496.048	2529.846	2543.927	2760.709
2010/07/01	2393.93	2410.76	2371.77	2373.79	60830284.00	46415159296	205	675	2386.08	2399.737	2457.458	2511.201	2533.01	2747.815
2010/07/02	2371.32	2386.39	2319.73	2382.89	84619384.00	61545271296	442	451	2378.34	2385.017	2423.474	2498.168	2523.74	2734.897
2010/07/05	2358.75	2378.08	2335.57	2363.93	66879176.00	42999668736	255	619	2373.41	2373.537	2389.206	2475.94	2513.366	2721.652
2010/07/06	2358.28	2409.78	2356.55	2409.41	81002888.00	55618256896	890	15	2386.67	2385.41	2385.678	2458.013	2506.205	2709.338
2010/07/07	2407.65	2421.66	2392.56	2421.11	67152264.00	52493746176	710	150	2415.26	2398.15	2390.226	2443.137	2499.581	2697.712
2010/07/08	2429.66	2436.28	2402.00	2415.14	61164292.00	50449203200	288	580	2418.125	2415.22	2398.496	2427.977	2494.752	2685.542
2010/07/09	2416.58	2485.60	2398.66	2470.91	100721616.00	81834663936	901	3	2443.025	2435.72	2416.1	2419.787	2492.601	2674.569
2010/07/12	2468.54	2501.02	2455.81	2490.71	94617480.00	81580605440	753	123	2480.81	2458.92	2441.456	2415.331	2487.943	2663.394
2010/07/13	2468.68	2468.68	2439.24	2450.28	77640232.00	63392043008	154	744	2470.495	2470.633	2449.63	2417.654	2482.328	2651.462
2010/07/14	2456.10	2494.58	2456.10	2470.43	82805376.00	70221217792	754	136	2460.355	2470.473	2459.494	2424.86	2477.353	2639.887
2010/07/15	2465.98	2487.23	2423.63	2424.30	117510320.00	72186339328	96	797	2447.365	2448.337	2461.326	2429.911	2470.556	2628.12
2010/07/16	2414.67	2428.46	2389.07	2424.27	80934152.00	55992242176	577	279	2424.285	2439.667	2451.998	2434.049	2466.108	2618.853
2010/07/19	2399.58	2484.18	2392.27	2475.41	105709760.00	79475294208	886	19	2449.84	2441.327	2448.938	2445.197	2460.569	2610.451
2010/07/20	2477.75	2530.33	2477.46	2528.73	132382400.00	111642001408	893	5	2502.07	2476.137	2464.628	2457.129	2457.571	2602.042
2010/07/21	2529.61	2553.45	2520.13	2535.38	125845256.00	105772998656	424	434	2532.055	2513.173	2477.618	2468.556	2455.846	2594.307
2010/07/22	2525.97	2563.23	2522.20	2562.39	116699864.00	95754903552	822	59	2548.885	2542.167	2505.236	2483.281	2455.629	2587.288
2010/07/23	2566.85	2579.52	2549.23	2572.02	125865112.00	101168996352	334	541	2567.205	2556.597	2534.786	2493.392	2456.589	2580.663
2010/07/26	2576.37	2589.48	2556.46	2588.67	104540608.00	88588771328	737	116	2580.345	2574.36	2557.438	2503.188	2459.26	2575.343
2010/07/27	2581.59	2587.99	2565.62	2575.36	99031008.00	85156954112	306	566	2582.015	2578.683	2566.764	2515.696	2466.675	2569.927
2010/07/28	2574.32	2636.00	2564.14	2633.65	146193024.00	121946996736	882	4	2604.505	2599.227	2586.418	2532.018	2478.439	2566.014
2010/07/29	2635.04	2656.39	2623.93	2648.11	156572144.00	131200000000	581	280	2640.88	2619.04	2603.562	2554.399	2492.155	2562.305
2010/07/30	2642.85	2643.03	2614.73	2637.50	107066472.00	94120943616	338	526	2642.805	2639.753	2616.658	2575.722	2504.885	2559.009
2010/08/02	2635.80	2675.76	2633.63	2672.51	131925768.00	110228996096	866	18	2655.005	2652.707	2633.426	2595.432	2520.314	2555.932
2010/08/03	2678.79	2681.78	2626.72	2627.00	145598064.00	130398003200	130	759	2649.755	2645.67	2643.754	2605.259	2531.194	2554.054
2010/08/04	2620.49	2638.88	2589.98	2638.52	133762152.00	112845996032	636	214	2632.76	2646.01	2644.728	2615.573	2542.064	2553.223
2010/08/05	2636.24	2640.58	2606.62	2620.75	128048824.00	115426000896	422	441	2629.635	2628.757	2639.256	2621.409	2552.345	2551.923
2010/08/06	2618.71	2659.40	2598.90	2658.38	134772720.00	123369996288	843	44	2639.565	2639.217	2643.432	2630.045	2561.719	2552.103
2010/08/09	2656.36	2676.09	2650.38	2672.53	137100464.00	126564999168	725	149	2665.455	2650.553	2643.436	2638.431	2570.81	2552.383
2010/08/10	2672.79	2675.31	2594.33	2595.27	141535680.00	129567997952	42	853	2633.9	2642.06	2637.09	2640.422	2578.059	2550.463
2010/08/11	2587.61	2618.45	2586.01	2607.49	100286696.00	88759713792	714	154	2601.38	2625.097	2630.884	2637.806	2584.912	2548.977
2010/08/12	2584.90	2608.76	2570.96	2575.47	106481032.00	96005857280	186	700	2591.48	2592.743	2621.828	2630.542	2592.47	2549.237
2010/08/13	2576.67	2607.03	2564.83	2606.70	99461712.00	91346886656	827	59	2591.085	2596.553	2611.492	2627.462	2601.592	2549.435
2010/08/16	2603.79	2665.31	2596.77	2661.70	140100016.00	130746998784	877	6	2634.2	2614.623	2609.326	2626.381	2610.906	2550.667
2010/08/17	2663.17	2677.57	2654.01	2671.88	133731072.00	128597999616	614	246	2666.79	2646.76	2624.648	2630.869	2618.064	2552.599
2010/08/18	2674.50	2687.76	2654.39	2666.30	149040320.00	128830996480	291	583	2669.09	2666.627	2636.41	2633.647	2624.61	2553.979
2010/08/19	2669.42	2701.92	2659.29	2687.97	143211376.00	133233999872	435	414	2677.135	2675.383	2658.91	2640.369	2630.889	2554.222
2010/08/20	2677.01	2683.28	2636.89	2642.30	133844304.00	119817003008	111	778	2665.135	2665.523	2666.03	2638.761	2634.403	2554.55
2010/08/23	2637.82	2656.11	2629.70	2639.36	97571920.00	91492884480	508	349	2640.83	2656.543	2661.562	2635.444	2636.938	2554.813
2010/08/24	2636.53	2667.16	2614.56	2650.30	123896072.00	106318004224	717	161	2644.83	2643.987	2657.246	2640.947	2640.685	2554.719
2010/08/25	2634.95	2645.50	2595.72	2596.58	122661112.00	108265996288	149	739	2623.44	2628.747	2643.302	2639.856	2638.831	2553.732
2010/08/26	2604.87	2616.96	2590.61	2603.48	89344080.00	81805451264	604	250	2600.03	2616.787	2626.404	2642.657	2636.6	2553.921
2010/08/27	2602.50	2613.48	2588.63	2610.74	76986976.00	75183464448	502	354	2607.11	2603.6	2620.092	2643.061	2635.261	2554.629
2010/08/30	2622.26	2656.35	2620.18	2652.65	123486984.00	120861999104	865	19	2631.695	2622.29	2622.75	2642.156	2634.269	2555.983
2010/08/31	2644.78	2647.25	2626.79	2638.79	119586752.00	124754001920	429	438	2645.72	2634.06	2620.448	2638.847	2634.858	2557.419
2010/09/01	2641.05	2662.87	2604.48	2622.87	146411840.00	138494001152	219	660	2630.83	2638.103	2625.706	2634.504	2634.075	2558.574
2010/09/02	2646.88	2659.97	2636.40	2655.77	134796048.00	142065991680	817	69	2639.32	2639.143	2636.164	2631.284	2635.826	2560.975
2010/09/03	2658.12	2660.53	2631.85	2655.38	139408992.00	145977999360	485	396	2655.575	2644.673	2645.092	2632.592	2635.677	2563.332
2010/09/06	2667.18	2698.60	2664.23	2696.25	160113840.00	160244006912	536	337	2675.815	2669.133	2653.812	2638.281	2636.863	2565.205
2010/09/07	2698.21	2704.92	2679.02	2698.36	122360272.00	123619999744	556	316	2697.305	2683.33	2665.726	2643.087	2642.017	2567.468
2010/09/08	2687.71	2695.84	2674.32	2695.29	121039752.00	130960998400	493	375	2696.825	2696.633	2680.21	2652.958	2646.407	2569.557
2010/09/09	2698.62	2698.62	2651.60	2656.35	143897600.00	156159000576	170	719	2675.82	2683.333	2680.326	2658.245	2650.451	2571.159
2010/09/10	2657.23	2667.83	2628.82	2663.20	127547296.00	134129999872	519	344	2659.775	2671.613	2681.89	2663.491	2653.276	2573.659
2010/09/13	2665.64	2696.66	2660.60	2688.32	131056016.00	140796002304	757	117	2675.76	2669.29	2680.304	2667.058	2654.607	2575.361
2010/09/14	2694.06	2703.78	2678.97	2688.52	131193832.00	141032996864	401	481	2688.42	2680.013	2678.336	2672.031	2655.439	2577.025
2010/09/15	2688.37	2688.49	2645.86	2652.50	131545384.00	138474995712	186	694	2670.51	2676.447	2669.778	2674.994	2654.749	2578.402
2010/09/16	2646.91	2653.27	2583.33	2602.46	132904632.00	128502996992	123	765	2627.48	2647.827	2659	2669.663	2650.474	2578.997
2010/09/17	2607.55	2615.07	2592.53	2598.67	91459000.00	94665867264	403	451	2600.565	2617.877	2646.094	2663.992	2648.292	2579.761
2010/09/20	2601.48	2607.34	2573.62	2588.71	87931328.00	89768763392	258	593	2593.69	2596.613	2626.172	2653.238	2645.76	2580.652
2010/09/21	2593.76	2601.09	2580.16	2591.55	63513972.00	66352717824	479	388	2590.13	2592.977	2606.778	2642.557	2642.822	2583.394
2010/09/27	2600.54	2629.04	2597.12	2627.96	85235168.00	90540408832	841	31	2609.755	2602.74	2601.87	2635.824	2644.391	2587.22
2010/09/28	2625.32	2625.32	2607.01	2611.35	105640584.00	115013001216	317	570	2619.655	2610.287	2603.648	2631.324	2644.784	2591.18
2010/09/29	2608.90	2634.12	2603.91	2610.66	94705128.00	105884000256	268	615	2611.005	2616.657	2606.046	2626.07	2644.781	2594.976
2010/09/30	2599.71	2655.99	2597.59	2655.64	99965656.00	107081998336	804	95	2633.15	2625.883	2619.432	2622.802	2644.93	2599.838
2010/10/08	2681.25	2747.80	2677.99	2738.74	154842784.00	167621001216	858	41	2697.19	2668.347	2648.87	2627.824	2649.927	2605.326
2010/10/11	2755.02	2823.59	2755.02	2806.93	234107312.00	253469999104	634	260	2772.835	2733.77	2684.664	2643.267	2659.13	2611.757
2010/10/12	2795.76	2843.41	2782.34	2841.39	183345088.00	211787005952	467	405	2824.16	2795.687	2730.672	2667.16	2668.411	2618.861
2010/10/13	2842.12	2862.03	2826.22	2861.36	204856256.00	228384997376	512	370	2851.375	2836.56	2780.812	2693.429	2678.71	2625.368
2010/10/14	2881.55	2919.40	2864.51	2879.62	252315872.00	264685993984	156	747	2870.49	2860.79	2825.608	2722.52	2687.879	2631.85
2010/10/15	2863.73	2971.15	2858.21	2971.15	270345632.00	272951001088	511	368	2925.385	2904.043	2872.09	2760.48	2701.519	2640.531
2010/10/18	2985.46	3026.09	2944.71	2955.22	313731776.00	301231013888	366	523	2963.185	2935.33	2901.748	2793.206	2714.515	2648.611
2010/10/19	2949.62	3002.37	2931.90	3001.85	200031328.00	199630995456	820	79	2978.535	2976.073	2933.84	2832.256	2731.79	2658.237
2010/10/20	2947.51	3041.14	2942.50	3003.95	248942320.00	262064996352	411	480	3002.9	2987.007	2962.358	2871.585	2748.827	2667.898
2010/10/21	3009.22	3018.24	2958.54	2983.53	184194832.00	205072990208	473	413	2993.74	2996.443	2983.14	2904.374	2763.588	2676.367
2010/10/22	2976.75	2997.62	2954.61	2975.04	164470064.00	194901999616	482	392	2979.285	2987.507	2983.918	2928.004	2777.914	2683.806
2010/10/25	2979.70	3051.53	2959.29	3051.40	215013376.00	251710996480	860	41	3013.22	3003.323	3003.154	2952.451	2797.859	2692.406
2010/10/26	3065.84	3073.37	3017.81	3041.54	218718672.00	260361994240	474	411	3046.47	3022.66	3011.092	2972.466	2819.813	2700.392
2010/10/27	3031.63	3056.38	2988.87	2997.04	200359648.00	230105006080	245	634	3019.29	3029.993	3009.71	2986.034	2839.731	2707.476
2010/10/28	2989.29	3007.01	2969.30	2992.57	163821968.00	185681002496	397	490	2994.805	3010.383	3011.518	2997.329	2859.925	2714.207
2010/10/29	2993.29	2996.77	2955.48	2978.83	169299936.00	194560000000	493	383	2985.7	2989.48	3012.276	2998.097	2879.289	2720.932
2010/11/01	2986.87	3054.05	2986.87	3054.02	212136768.00	251047002112	837	55	3016.425	3008.473	3012.8	3007.977	2900.592	2727.938
2010/11/02	3061.62	3089.56	3029.32	3045.42	247101248.00	306508988416	388	501	3049.72	3026.09	3013.576	3012.334	2922.295	2734.56
2010/11/03	3044.02	3069.06	3017.09	3030.98	212275696.00	243968000000	325	565	3038.2	3043.473	3020.364	3015.037	2943.311	2741.118
2010/11/04	3035.36	3087.41	3035.36	3086.92	196342864.00	228102995968	840	61	3058.95	3054.44	3039.234	3025.376	2964.875	2748.024
2010/11/05	3129.87	3142.58	3105.91	3129.49	227970080.00	273178001408	693	192	3108.205	3082.463	3069.366	3040.821	2984.413	2756.399
2010/11/08	3140.38	3160.68	3124.09	3159.51	223699952.00	259242000384	750	138	3144.5	3125.307	3090.464	3051.632	3002.042	2765.083
2010/11/09	3159.01	3159.01	3110.34	3135.00	210097600.00	248089001984	428	464	3147.255	3141.333	3108.38	3060.978	3016.722	2773.653
2010/11/10	3120.43	3124.25	3093.87	3115.35	204678944.00	248976998400	416	469	3125.175	3136.62	3125.254	3072.809	3029.421	2781.27
2010/11/11	3108.51	3186.72	3102.77	3147.74	235039424.00	286984011776	238	651	3131.545	3132.697	3137.418	3088.326	3042.827	2789.19
2010/11/12	3121.91	3150.13	2975.15	2985.42	275732640.00	298405986304	37	858	3066.58	3082.837	3108.604	3088.985	3043.541	2795.692
2010/11/15	2984.87	3016.12	2939.67	3014.40	182643152.00	197093998592	730	168	2999.91	3049.187	3079.582	3085.023	3046.5	2802.474
2010/11/16	3007.63	3007.63	2885.75	2894.53	202748640.00	221673996288	116	787	2954.465	2964.783	3031.488	3069.934	3041.134	2807.792
2010/11/17	2852.47	2891.05	2824.12	2838.85	150755552.00	158701993984	103	791	2866.69	2915.927	2976.188	3050.721	3032.879	2811.661
2010/11/18	2855.60	2873.68	2827.16	2865.45	128359872.00	127771000832	725	152	2852.15	2866.277	2919.73	3028.574	3026.975	2815.057
2010/11/19	2879.64	2888.75	2806.63	2888.56	151705024.00	155775008768	775	106	2877.005	2864.287	2900.358	3004.481	3022.651	2818.668
2010/11/22	2861.60	2904.97	2852.77	2884.37	149004432.00	162684993536	592	279	2886.465	2879.46	2874.352	2976.967	3014.3	2822.302
2010/11/23	2872.16	2872.16	2791.58	2828.28	138528672.00	145079992320	178	723	2856.325	2867.07	2861.102	2946.295	3003.636	2824.641
2010/11/24	2794.86	2861.48	2794.86	2859.92	138859440.00	147882000384	890	19	2844.1	2857.523	2865.316	2920.752	2996.781	2828.268
2010/11/25	2875.85	2901.66	2856.96	2898.26	150993376.00	167184990208	707	186	2879.09	2862.153	2871.878	2895.804	2992.065	2832.583
2010/11/26	2890.28	2894.41	2851.95	2871.68	124679936.00	143563997184	301	594	2884.97	2876.62	2868.502	2884.43	2986.708	2836.273
2010/11/29	2861.13	2878.82	2841.79	2866.35	115034144.00	133973000192	432	448	2869.015	2878.763	2864.898	2869.625	2977.324	2840.769
2010/11/30	2863.40	2881.15	2758.91	2820.17	164585296.00	173084999680	126	785	2843.26	2852.733	2863.276	2862.189	2966.062	2844.38
2010/12/01	2810.54	2834.18	2795.81	2823.43	93095696.00	104258002944	484	395	2821.8	2836.65	2855.978	2860.647	2955.684	2847.925
2010/12/02	2860.46	2870.80	2841.47	2843.60	115736912.00	132215996416	576	289	2833.515	2829.067	2845.046	2858.462	2943.518	2851.108
2010/12/03	2846.72	2853.39	2822.74	2842.42	96481072.00	105927000064	340	547	2843.01	2836.483	2839.194	2853.848	2929.165	2854.501
2010/12/06	2850.37	2871.39	2831.68	2857.16	103928536.00	110832001024	228	654	2849.79	2847.727	2837.356	2851.127	2914.047	2858.406
2010/12/07	2843.76	2884.53	2809.11	2875.86	101184184.00	111266996224	679	192	2866.51	2858.48	2848.494	2855.885	2901.09	2862.074
2010/12/08	2868.73	2880.55	2843.93	2848.54	99224976.00	110226997248	286	598	2862.2	2860.52	2853.516	2854.747	2887.75	2865.294
2010/12/09	2837.61	2854.70	2808.50	2810.93	104740656.00	108747997184	131	771	2829.735	2845.11	2846.982	2846.014	2870.909	2867.205
2010/12/10	2798.73	2850.41	2792.52	2841.04	92410224.00	98203066368	786	108	2825.985	2833.503	2846.706	2842.95	2863.69	2869.583
2010/12/13	2850.32	2923.77	2847.64	2922.95	144036384.00	159949996032	899	7	2881.995	2858.307	2859.864	2848.61	2859.117	2873.377
2010/12/14	2928.30	2933.39	2912.41	2927.07	132789464.00	152967004160	643	242	2925.01	2897.02	2870.106	2859.3	2860.745	2877.889
2010/12/15	2927.26	2939.05	2905.63	2911.40	121115584.00	143369994240	321	555	2919.235	2920.473	2882.678	2868.097	2864.372	2882.026
2010/12/16	2908.86	2921.27	2891.85	2898.12	95086944.00	109769998336	342	531	2904.76	2912.197	2900.116	2873.549	2866.006	2885.523
2010/12/17	2896.77	2898.81	2881.00	2893.74	81044840.00	93857087488	459	414	2895.93	2901.087	2910.656	2878.681	2866.264	2888.943
2010/12/20	2901.47	2911.56	2804.55	2852.90	133646240.00	146604998656	189	711	2873.32	2881.587	2896.646	2878.255	2864.691	2892.283
2010/12/21	2857.58	2908.15	2846.62	2904.11	126443456.00	136464998400	753	145	2878.505	2883.583	2892.054	2881.08	2868.482	2897.311
2010/12/22	2910.73	2917.18	2867.04	2877.89	111527792.00	126066999296	237	664	2891	2878.3	2885.352	2884.015	2869.381	2901.964
2010/12/23	2874.20	2893.71	2849.83	2855.22	101062520.00	109372997632	140	746	2866.555	2879.073	2876.772	2888.444	2867.229	2906.406
2010/12/24	2841.34	2853.48	2813.49	2835.14	94833600.00	95886753792	185	689	2845.18	2856.083	2865.052	2887.854	2865.402	2910.466
2010/12/27	2842.80	2876.81	2774.53	2781.39	113573304.00	123390001152	76	822	2808.265	2823.917	2850.75	2873.698	2861.154	2913.023
2010/12/28	2768.03	2775.13	2730.39	2732.99	99402208.00	96990633984	106	789	2757.19	2783.173	2816.526	2854.29	2856.795	2915.051
2010/12/29	2735.47	2753.02	2721.47	2751.52	73072704.00	76202885120	762	121	2742.255	2755.3	2791.252	2838.302	2853.199	2917.398
2010/12/30	2751.97	2768.12	2724.54	2759.57	83045224.00	86056706048	420	461	2755.545	2748.027	2772.122	2824.447	2848.998	2919.13
2010/12/31	2759.15	2808.91	2758.12	2808.07	94574600.00	108442001408	875	33	2783.82	2773.053	2766.708	2815.88	2847.281	2920.286
2011/01/04	2825.32	2855.38	2810.10	2852.63	122603784.00	145662001152	812	94	2830.35	2806.757	2780.956	2815.853	2847.054	2921.048
2011/01/05	2833.11	2850.49	2824.29	2838.59	115080016.00	135265001472	453	423	2845.61	2833.097	2802.076	2809.301	2845.19	2921.001
2011/01/06	2838.42	2853.87	2816.95	2824.18	93262304.00	113251999744	381	506	2831.385	2838.467	2816.608	2803.93	2843.972	2920.381
2011/01/07	2820.65	2868.00	2807.87	2838.80	130892448.00	137162997760	458	429	2831.49	2833.857	2832.454	2802.288	2845.366	2919.701
2011/01/10	2832.62	2847.35	2786.86	2791.80	102350528.00	110796996608	102	812	2815.3	2818.26	2829.2	2797.954	2842.904	2916.712
2011/01/11	2783.47	2810.76	2770.33	2804.04	91000760.00	94484832256	396	496	2797.92	2811.547	2819.482	2800.219	2836.958	2914.192
2011/01/12	2811.78	2828.46	2788.12	2821.30	88306880.00	88093032448	643	255	2812.67	2805.713	2816.024	2809.05	2831.67	2911.183
2011/01/13	2830.53	2837.52	2810.87	2827.71	82491776.00	87930912768	368	524	2824.505	2817.683	2816.73	2816.669	2827.486	2908.246
2011/01/14	2817.04	2817.04	2780.42	2791.34	84545720.00	90644709376	144	761	2809.525	2813.45	2807.238	2819.846	2822.146	2905.042
2011/01/17	2772.45	2780.93	2698.78	2706.65	108833416.00	104848998400	62	860	2748.995	2775.233	2790.208	2809.704	2812.792	2900.569
2011/01/18	2696.13	2715.39	2683.36	2708.97	69954664.00	67738468352	575	312	2707.81	2735.653	2771.194	2795.338	2805.595	2894.862
2011/01/19	2707.81	2759.60	2700.81	2758.09	88787872.00	89943621632	895	24	2733.53	2724.57	2758.552	2787.288	2798.294	2890.138
2011/01/20	2752.79	2752.79	2676.12	2677.64	96939736.00	95850315776	64	847	2717.865	2714.9	2728.538	2772.634	2788.282	2884.814
2011/01/21	2668.66	2746.16	2667.28	2715.29	110451976.00	102842998784	708	194	2696.465	2717.007	2713.328	2760.283	2781.285	2880.193
2011/01/24	2716.52	2736.10	2690.64	2695.72	97761288.00	96191102976	224	664	2705.505	2696.217	2711.142	2750.675	2774.314	2875.475
2011/01/25	2691.68	2701.04	2661.43	2677.42	79592288.00	75578245120	258	639	2686.57	2696.143	2704.832	2738.013	2769.116	2869.198
2011/01/26	2677.16	2710.73	2676.76	2708.81	67051840.00	67295416320	860	45	2693.115	2693.983	2694.976	2726.764	2767.907	2863.588
2011/01/27	2690.82	2753.00	2677.21	2749.14	117284232.00	115246997504	763	129	2728.975	2711.79	2709.276	2718.907	2767.788	2858.89
2011/01/28	2741.31	2759.43	2733.29	2752.75	91330384.00	98480283648	662	213	2750.945	2736.9	2716.768	2715.048	2767.447	2853.321
2011/01/31	2751.52	2790.91	2748.53	2790.68	98398464.00	106840997888	767	127	2771.715	2764.19	2735.76	2723.451	2766.577	2847.674
2011/02/01	2795.07	2805.04	2785.29	2798.96	78654504.00	90093969408	444	449	2794.82	2780.797	2760.068	2732.45	2763.894	2841.665
2011/02/09	2778.70	2804.20	2764.86	2774.06	95661048.00	104839004160	315	601	2786.51	2787.9	2773.118	2734.047	2760.667	2835.649
2011/02/10	2769.63	2819.06	2760.16	2818.15	106859968.00	117148999680	876	47	2796.105	2797.057	2786.92	2748.098	2760.366	2830.696
2011/02/11	2815.11	2835.40	2807.60	2827.32	116818536.00	127725002752	623	255	2822.735	2806.51	2801.834	2759.301	2759.792	2825.356
2011/02/14	2828.57	2906.26	2828.57	2899.12	171236736.00	179800997888	839	71	2863.22	2848.197	2823.522	2779.641	2765.158	2823.917
2011/02/15	2900.41	2934.46	2892.62	2899.23	168122256.00	187334000640	353	530	2899.175	2875.223	2843.576	2801.822	2769.917	2821.998
2011/02/16	2893.67	2924.17	2882.54	2923.88	139229760.00	160068009984	803	103	2911.555	2907.41	2873.54	2823.329	2775.046	2822.487
2011/02/17	2929.25	2939.28	2905.03	2926.96	141037728.00	169047998464	436	450	2925.42	2916.69	2895.302	2841.111	2780.009	2823.956
2011/02/18	2924.23	2924.23	2890.26	2899.79	124413192.00	142026997760	273	605	2913.375	2916.877	2909.796	2855.815	2785.431	2824.528
2011/02/21	2886.54	2932.82	2884.18	2932.24	130003752.00	146223005696	822	74	2916.015	2919.663	2916.42	2869.971	2796.711	2825.256
2011/02/22	2941.31	2944.40	2851.62	2855.51	171422416.00	191781994496	92	816	2893.875	2895.847	2907.676	2875.626	2804.038	2824.775
2011/02/23	2844.99	2868.48	2839.18	2862.62	120439992.00	137631006720	714	181	2859.065	2883.457	2895.424	2884.482	2809.264	2825.347
2011/02/24	2861.38	2881.53	2854.56	2878.60	119196736.00	137321996288	644	255	2870.61	2865.577	2885.752	2890.527	2819.313	2825.658
2011/02/25	2876.77	2890.32	2848.64	2878.56	109603080.00	124246999040	425	455	2878.58	2873.26	2881.506	2895.651	2827.476	2825.33
2011/02/28	2880.16	2906.15	2861.81	2905.05	127274936.00	148337000448	771	120	2891.805	2887.403	2876.068	2896.244	2837.942	2825.886
2011/03/01	2906.28	2931.58	2901.55	2918.91	148645024.00	172229001216	551	344	2911.98	2900.84	2888.748	2898.212	2850.017	2826.762
2011/03/02	2905.51	2924.96	2883.56	2913.80	144173376.00	165438996480	362	553	2916.355	2912.587	2898.984	2897.204	2860.267	2828.323
2011/03/03	2918.73	2937.55	2900.76	2902.97	164828960.00	177696997376	219	685	2908.385	2911.893	2903.858	2894.805	2867.958	2829.648
2011/03/04	2902.18	2944.45	2898.08	2942.30	129271960.00	144491003904	814	95	2922.635	2919.69	2916.606	2899.056	2877.436	2831.293
2011/03/07	2952.72	3000.41	2952.72	2996.21	177510032.00	207910993920	725	168	2969.255	2947.16	2934.838	2905.453	2887.712	2833.857
2011/03/08	2996.72	3001.62	2976.60	2999.93	137269600.00	168656994304	503	383	2998.07	2979.48	2951.042	2919.895	2897.76	2836.236
2011/03/09	3002.54	3012.04	2989.34	3002.14	135053920.00	165318000640	410	485	3001.035	2999.427	2968.71	2933.847	2909.165	2838.341
2011/03/10	2995.76	2995.76	2954.36	2957.13	135238992.00	166465994752	275	623	2979.635	2986.4	2979.542	2941.7	2916.114	2840.151
2011/03/11	2942.40	2966.98	2927.67	2933.79	127845920.00	152653004800	282	615	2945.46	2964.353	2977.84	2947.223	2921.437	2842.198
2011/03/14	2923.98	2939.64	2914.45	2937.62	125582008.00	152525996032	578	303	2935.705	2942.847	2966.122	2950.48	2923.362	2843.808
2011/03/15	2927.98	2927.98	2850.93	2896.25	172272624.00	187646001152	196	723	2916.935	2922.553	2945.386	2948.214	2923.213	2843.363
2011/03/16	2894.25	2934.01	2894.25	2930.80	140044608.00	165811994624	743	162	2913.525	2921.557	2931.118	2949.914	2923.559	2843.425
2011/03/17	2906.95	2935.62	2885.64	2897.29	147421744.00	170585997312	165	754	2914.045	2908.113	2919.15	2949.346	2922.075	2843.19
2011/03/18	2920.80	2930.60	2900.87	2906.87	107808472.00	127487000576	647	241	2902.08	2911.653	2913.766	2945.803	2922.429	2843.336
2011/03/21	2913.90	2927.07	2895.14	2909.12	105097984.00	122405003264	377	515	2907.995	2904.427	2908.066	2937.094	2921.273	2843.592
2011/03/22	2917.67	2923.38	2884.75	2919.13	106469168.00	120191000576	440	440	2914.125	2911.707	2912.642	2929.014	2924.455	2844.696
2011/03/23	2919.01	2950.41	2911.62	2948.47	122810336.00	138319003648	788	115	2933.8	2925.573	2916.176	2923.647	2928.747	2845.435
